0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.15118,0,0.10719,0,0,0,0,0,0.039907,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.089382,0,0,0.0099964,0,0.061934,0,0,0.014982,0
0,0,0,0,0,0,0,0,0,0.026555,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.01607,0,0,0,0
0,0,0,0,0,0,-0.015842,0,0,0,0
0,0,0,0,0,0,-0.015754,0,0,0,0
0,0,0,0,0,0,-0.016806,0,0,0,0
0,0,0,0,0,0,-0.016603,0,0,0,0
0,0,0,0.015656,0.076314,0,0.21925,0,0.11811,0,0
0,0,0,0.037969,0.085946,0,0.23248,0,0.12473,0,0
0,0,0.0094139,0.016838,0.076441,0,0.24749,0,0.13253,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.024908,0,-0.03358,-0.018798,-0.14037,0,0.066013
0,0.0065491,0,0,0,0,0,0,0,0.064769,0
0,0,0,0.10957,0,0,0,0,0.015311,0.083676,0
0,0.24475,0,0.3597,0.2394,0,0.14351,0,0,0.58776,0
0,0.20361,0,0,0.40538,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.024733,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.017253,0.15129,0.098168,0,0,0.1937,0.029435,0,0,0,0.11343
0.0018058,0.13122,0.079704,0,0,0.1665,0.019508,0,0,0,0.10692
0.0072647,0.1382,0.085948,0,0,0.17611,0.022891,0,0,0,0.10922
0.00026184,0.12928,0.077794,0,0,0.16378,0.018459,0,0,0,0.10627
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.16165,0,0,0,0,0,0.078914,0
0,0,0,0.15949,0,0,0,0,0,0.078517,0
0,0.0054198,0,0.13298,0,0,0,0,0,0.033841,0
0,0.010208,0,0.13107,0,0,0,0,0,0.033083,0
0,0.014465,0,0.13397,0,0,0,0,0,0.034741,0
0,0,0,0.1217,0,0,0,0,0,0.047467,0
0,0,0,0.12181,0,0,0,0,0,0.045303,0
0,0,0,0.13164,0,0,0,0,0,0.033746,0
0,0.014374,0,0.13456,0,0,0,0,0,0.035052,0
0,0,0,0.11654,0,0,0,0,0,0.048983,0
0,0,0,0.12239,0,0,0,0,0,0.045583,0
0,0.08515,0,0.077105,0,0,0,0,0,0.01567,0
0,0.04376,0,0.079233,0,0,0,0,0,0.017306,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.0070218,0.46566,0.18314,0.17934,0.30755,0,0.091465,0,0.076147,0.052048,0.183
0,0,0,0,-0.14668,0,-0.11204,-0.038454,-0.15001,0,0
0,0,0,0,-0.14684,0,-0.11204,-0.038451,-0.15,0,0
0,0,0,0,-0.11709,0,-0.097101,-0.031022,-0.12747,0,0
0,0,0,0,-0.14665,0,-0.11148,-0.040025,-0.1515,0,0
0,0,0,0,-0.15567,0,-0.11564,-0.04307,-0.15748,0,0
0,0,0,0,-0.15472,0,-0.11533,-0.042755,-0.15784,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0040184,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.024,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.031281,0,0.074195,0,0,0,0,0,0.045351,0
0,0,0,0.051199,0,0,0,0,0,0.015967,0
0,0,0,0.039448,0,0,-0.014581,0,0,0.011521,0
0,0,0,0.040449,0,0,-0.018998,0,0,0.013215,0
0,0,0,0.041188,0,0,-0.019762,0,0,0.013769,0
0,0,0,0.041503,0,0,-0.020128,0,0,0.012873,0
0,0,0,0.041691,0,0,-0.020279,0,0,0.012099,0
0,0,0,0.039496,0,0,-0.018589,0,0,0.012455,0
0,0.10789,0.023956,0.13895,0,0,0,0,0,0.053836,0
0,0.1079,0.023904,0.13893,0,0,0,0,0,0.053821,0
0,0.10773,0.024605,0.1392,0,0,0,0,0,0.053994,0
0,0.10754,0.024448,0.13914,0,0,0,0,0,0.053955,0
0,0.10753,0.024444,0.13914,0,0,0,0,0,0.053954,0
0,0.10799,0.023778,0.13888,0,0,0,0,0,0.053789,0
0,0.10799,0.023743,0.13886,0,0,0,0,0,0.053781,0
0,0.10828,0.023663,0.13883,0,0,0,0,0,0.053761,0
0,0.10833,0.02366,0.13883,0,0,0,0,0,0.05376,0
0,0.10841,0.02365,0.13883,0,0,0,0,0,0.053758,0
0,0.10845,0.023647,0.13882,0,0,0,0,0,0.053757,0
0,0.10882,0.023692,0.13887,0,0,0,0,0,0.053784,0
0,0.10834,0.023572,0.13882,0,0,0,0,0,0.053754,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.013871,0,0.16137,0,0,0,0,0,0.098992,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.14084,0,0.10571,0.076092,0,0,0,0,0.49805,0
0,0.13847,0,0.10082,0.076131,0,0,0,0,0.49511,0
0,0.13767,0,0.097384,0.076951,0,0,0,0,0.49631,0
0,0.13705,0,0.096574,0.076776,0,0,0,0,0.4951,0
0,0.21422,0.010031,0.097541,0.43083,0,0.030108,0,0.035526,0,0.092547
0,0,0,0.044548,0,0,0,0,0,0.044106,0
0,0,0,0.05094,0,0,0,0,0,0.050526,0
0,0,0,0.044758,0,0,0,0,0,0.044316,0
0,0,0,0.051135,0,0,0,0,0,0.050721,0
0,0,0,0.051134,0,0,0,0,0,0.050719,0
0,0,0,0.12018,0,0,0,0,0,0.037569,0
0,0,0,0.05144,0,0,0,0,0,0.051073,0
0,0,0,0.051386,0,0,0,0,0,0.051019,0
0,0,0,0.044726,0,0,0,0,0,0.04433,0
0,0.15096,0,0.049713,0.030067,0,0.049988,0,0.018084,0.046083,0
0,0.014274,0,0.047579,0,0,0,0,0,0.074977,0
0,0.014229,0,0.04749,0,0,0,0,0,0.07499,0
0,0.014805,0,0.047547,0,0,0,0,0,0.074821,0
0,0.015189,0,0.047525,0,0,0,0,0,0.074554,0
0,0.01547,0,0.047549,0,0,0,0,0,0.07434,0
0,0.028114,0,0.053996,0,0,0,0,0,0.079818,0
0,0,0,0.056831,0,0,0,0,0,0.056353,0
0,0,0,0.056922,0,0,0,0,0,0.056541,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.005081,-0.02816,-0.13861,0,-0.12348,0,0
0,0.051258,0.0016411,0.037486,0,0,0,0,0.021266,0,0.025175
0,0.050633,0.0014625,0.036715,0,0,0,0,0.020875,0,0.023676
0,0.051203,0.0013016,0.036459,0,0,0,0,0.021203,0,0.023839
0,0.050206,0.001583,0.035253,0,0,0,0,0.020842,0,0.022409
0,0.05007,0.0025589,0.037218,0,0,0,0,0.022167,0,0.022141
0,0.05058,0.0018046,0.034946,0,0,0,0,0.021114,0,0.022997
0,0.05057,0.0018009,0.034941,0,0,0,0,0.021109,0,0.022981
0,0.050672,0.0018008,0.035048,0,0,0,0,0.021063,0,0.02312
0,0.051648,0.0023755,0.035925,0,0,0,0,0.021681,0,0.025367
0,0.050823,0.0018099,0.035196,0,0,0,0,0.020957,0,0.023302
0,0.052834,0.002481,0.036212,0,0,0,0,0.021876,0,0.026699
0,0,0,0.038645,0,0,0,0,0,0.007496,0
0,0.10051,0,0.063868,0,0,0.004771,0,0,0.013506,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0.073937,0.18056,0,0,0,0,0.04978,0,0
0,0,0,0.034753,0,0,0,0,0,0.001318,0
0,0,0,0.032241,0,0,0,0,0,0,0
0,0,0,0.032128,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0017817,0,0,0,0,0,0.058627,0
0,0,0,0.0021263,0,0,0,0,0,0.059337,0
0,0,0,0.0021286,0,0,0,0,0,0.059341,0
0,0,0,0.0021291,0,0,0,0,0,0.059342,0
0,0,0,0.0021325,0,0,0,0,0,0.059347,0
0,0,0,0.0020142,0,0,0,0,0,0.059315,0
0,0,0,0.001996,0,0,0,0,0,0.059285,0
0,0,0,0.0019919,0,0,0,0,0,0.059279,0
0,0,0,0.0019763,0,0,0,0,0,0.059254,0
0,0,0,0.0018825,0,0,0,0,0,0.059261,0
0,0,0,0.0019013,0,0,0,0,0,0.059291,0
0,0,0,0.0019044,0,0,0,0,0,0.059296,0
0,0,0,0.001959,0,0,0,0,0,0.059384,0
0,0,0,0.0019572,0,0,0,0,0,0.059381,0
0,0,0,0.0019739,0,0,0,0,0,0.059408,0
0,0,0,0.0019728,0,0,0,0,0,0.059406,0
0,0,0,0.0020286,0,0,0,0,0,0.059338,0
0,0,0,0.0021567,0,0,0,0,0,0.059587,0
0,0,0,0.0019881,0,0,0,0,0,0.059431,0
0,0,0,0.0019917,0,0,0,0,0,0.059437,0
0,0,0,0.0019935,0,0,0,0,0,0.059439,0
0,0,0,0.0020007,0,0,0,0,0,0.059451,0
0,0,0,0.002014,0,0,0,0,0,0.059472,0
0,0,0,0.0020312,0,0,0,0,0,0.0595,0
0,0,0,0.002034,0,0,0,0,0,0.059505,0
0,0,0,0.0020429,0,0,0,0,0,0.059519,0
0,0,0,0.002095,0,0,0,0,0,0.059603,0
0,0,0,0.0021172,0,0,0,0,0,0.059638,0
0,0,0,0.0022402,0,0,0,0,0,0.059779,0
0,0,0,0.0025673,0,0,0,0,0,0.060203,0
0,0,0,0.0022506,0,0,0,0,0,0.059795,0
0,0,0,0.0022598,0,0,0,0,0,0.05981,0
0,0,0,0.0022632,0,0,0,0,0,0.059816,0
0,0,0,0.0022417,0,0,0,0,0,0.059781,0
0,0,0,0.0022165,0,0,0,0,0,0.05974,0
0,0,0,0.0020954,0,0,0,0,0,0.059546,0
0,0,0,0.0015162,0,0,0,0,0,0.058614,0
0,0,0,0.0020338,0,0,0,0,0,0.059447,0
0,0,0,0.0017042,0,0,0,0,0,0.058917,0
0,0,0,0.0011871,0,0,0,0,0,0.058142,0
0,0,0,0.00062936,0,0,0,0,0,0.058052,0
0,0,0,0.00062188,0,0,0,0,0,0.058039,0
0,0,0,0.00016543,0,0,0,0,0,0.057301,0
0,0,0,0.00061683,0,0,0,0,0,0.058031,0
0,0,0,0.0016077,0,0,0,0,0,0.058819,0
0,0,0,0.00064201,0,0,0,0,0,0.058072,0
0,0,0,0.0016551,0,0,0,0,0,0.058895,0
0,0,0,0.0018745,0,0,0,0,0,0.059131,0
0,0,0,0.001998,0,0,0,0,0,0.059172,0
0,0,0,0.0020011,0,0,0,0,0,0.059177,0
0,0,0,0.0020191,0,0,0,0,0,0.059206,0
0,0,0,0.0071057,0,0,0,0,0,0.067375,0
0,0,0,0.013112,0,0,0,0,0,0.072468,0
0,0,0,0.0071213,0,0,0,0,0,0.0674,0
0,0,0,0.0071235,0,0,0,0,0,0.067403,0
0,0,0,0.0072156,0,0,0,0,0,0.067551,0
0,0,0,0.0072254,0,0,0,0,0,0.067567,0
0,0,0,0.0072259,0,0,0,0,0,0.067568,0
0,0,0,0.007223,0,0,0,0,0,0.067563,0
0,0,0,0.014327,0,0,0,0,0,0.014035,0
0,0,0,0.014578,0,0,0,0,0,0.014285,0
0,0,0,0.0071207,0,0,0,0,0,0.067399,0
0,0,0,0.0070956,0,0,0,0,0,0.067359,0
0,0,0,0.0070711,0,0,0,0,0,0.067319,0
0,0,0,0.0070735,0,0,0,0,0,0.067323,0
0,0,0,0.0070469,0,0,0,0,0,0.06728,0
0,0,0,0.007042,0,0,0,0,0,0.067273,0
0,0,0,0.0070984,0,0,0,0,0,0.067363,0
0,0,0,0.0070831,0,0,0,0,0,0.067339,0
0,0,0,0.0068635,0,0,0,0,0,0.067214,0
0,0,0,0.0068262,0,0,0,0,0,0.067154,0
0,0,0,0.006716,0,0,0,0,0,0.066977,0
0,0,0,0.0055379,0,0,0,0,0,0.065262,0
0,0,0,0.0075478,0,0,0,0,0,0.068498,0
0,0,0,0.005459,0,0,0,0,0,0.065135,0
0,0,0,0.0045808,0,0,0,0,0,0.063543,0
0,0,0,0.004581,0,0,0,0,0,0.063543,0
0,0,0,0.0045832,0,0,0,0,0,0.063547,0
0,0,0,0.0066136,0,0,0,0,0,0.066812,0
0,0,0,0.0045925,0,0,0,0,0,0.063562,0
0,0,0,0.0046124,0,0,0,0,0,0.063594,0
0,0,0,0.0047195,0,0,0,0,0,0.063614,0
0,0,0,0.0047239,0,0,0,0,0,0.063622,0
0,0,0,0.004727,0,0,0,0,0,0.063627,0
0,0,0,0.0067599,0,0,0,0,0,0.066893,0
0,0,0,0.0067703,0,0,0,0,0,0.06691,0
0,0,0,0.0041686,0,0,0,0,0,0.062579,0
0,0,0,0.0048651,0,0,0,0,0,0.063604,0
0,0,0,0.0068044,0,0,0,0,0,0.06687,0
0,0,0,0.0048699,0,0,0,0,0,0.063612,0
0,0,0,0.0068047,0,0,0,0,0,0.066871,0
0,0,0,0.0068977,0,0,0,0,0,0.066865,0
0,0,0,0.0071325,0,0,0,0,0,0.067087,0
0,0,0,0.0073052,0,0,0,0,0,0.067209,0
0,0,0,0.0077536,0,0,0,0,0,0.067309,0
0,0,0,0.0078224,0,0,0,0,0,0.067265,0
0,0,0,0.0078832,0,0,0,0,0,0.067208,0
0,0,0,0.0082549,0,0,0,0,0,0.067646,0
0,0,0,0.015254,0,0,0,0,0,0.01373,0
0,0,0,0.015224,0,0,0,0,0,0.0137,0
0,0,0,0.015346,0,0,0,0,0,0.013719,0
0,0,0,0.015224,0,0,0,0,0,0.013801,0
0,0,0,0.016569,0,0,0,0,0,0.015125,0
0,0,0,0.014196,0,0,0,0,0,0.012786,0
0,0,0,0.015334,0,0,0,0,0,0.014012,0
0,0,0,0.015481,0,0,0,0,0,0.014158,0
0,0,0,0.015288,0,0,0,0,0,0.014068,0
0,0,0,0.01418,0,0,0,0,0,0.012973,0
0,0,0,0.015308,0,0,0,0,0,0.014088,0
0,0,0,0.017851,0,0,0,0,0,0.016292,0
0,0,0,0.014934,0,0,0,0,0,0.014337,0
0,0,0,0.014567,0,0,0,0,0,0.014282,0
0,0,0,0.013482,0,0,0,0,0,0.013302,0
0,0,0,0.01433,0,0,0,0,0,0.014149,0
0,0,0,0.014419,0,0,0,0,0,0.014238,0
0,0,0,0.014423,0,0,0,0,0,0.014241,0
0,0,0,0.014424,0,0,0,0,0,0.014243,0
0,0,0,0.014407,0,0,0,0,0,0.014122,0
0,0,0,0.014403,0,0,0,0,0,0.014118,0
0,0,0,0.014397,0,0,0,0,0,0.014113,0
0,0,0,0.014526,0,0,0,0,0,0.014241,0
0,0,0,0.014387,0,0,0,0,0,0.014102,0
0,0,0,0.014506,0,0,0,0,0,0.014221,0
0,0,0,0.014356,0,0,0,0,0,0.014071,0
0,0,0,0.014468,0,0,0,0,0,0.014183,0
0,0,0,0.014318,0,0,0,0,0,0.014033,0
0,0,0,0,-0.14665,0,0.060653,-0.027198,0,0,0
0,0,0,0.036245,0,0,0,0,0,0,0
0,0,0,0.033919,0,0,0,0,0,0,0
0,0,0,0.017405,0,0,0,0,0,0.021699,0
0,0.16073,0,0.018436,0.12847,0,0,0,0.21266,0.022118,0
0,0.16042,0,0.017491,0.12742,0,0,0,0.21284,0.020826,0
0,0.16319,0,0.018307,0.13162,0,0,0,0.21553,0.023442,0
0,0.59721,0.13574,0.071126,0.65059,0.022879,0.19658,0,0.13513,0.053661,0.14837
0,0,0,0,0,0,0,0,0,0,0
0,0.1222,0,0.073902,0,0,0,0,0.025179,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.067345,0,0,0,0,0,0.0071153,0
